Order_ID,Stock_Symbol,Queue_Position,Order_Type,Quantity,Price($),Check_Block,Timestamp
ORD01629,SPCE,40,BUY,11,241.15,SELL,2024-07-10 14:27:37
ORD01994,FVRR,19,SELL,490,167.64,BUY,2024-04-05 13:28:47
ORD02589,NU,28,SELL,106,69.96,BUY,2024-09-06 12:37:14
ORD00270,NVDA,33,BUY,302,90.97,SELL,2024-11-05 11:39:36
ORD00630,ADBE,23,SELL,445,148.41,BUY,2024-01-17 13:13:11
ORD01731,CHGG,16,BUY,176,293.89,SELL,2024-01-08 14:19:07
ORD01034,ROKU,24,SELL,415,273.18,BUY,2024-05-15 14:16:16
ORD02315,HOUS,7,BUY,149,239.28,SELL,2024-09-24 10:16:44
ORD00287,NFLX,11,SELL,60,277.99,BUY,2024-11-05 15:11:08
ORD01327,SOFI,9,BUY,18,383.71,SELL,2024-05-08 12:48:01
ORD02930,IRSA,19,BUY,111,44.08,SELL,2024-02-01 10:37:19
ORD00301,NFLX,17,BUY,299,274.22,SELL,2024-11-05 13:17:54
ORD03166,ITUB,31,SELL,107,110.97,BUY,2024-03-29 11:19:23
ORD02888,CEPU,29,SELL,34,425.68,BUY,2024-09-13 10:14:09
ORD03589,AG,25,SELL,343,141.2,BUY,2024-11-12 15:47:35
ORD01448,NIO,13,SELL,286,127.03,BUY,2024-02-19 15:54:42
ORD01473,NIO,27,SELL,75,122.57,BUY,2024-02-19 13:35:42
ORD02818,VIST,20,SELL,428,345.53,BUY,2024-04-09 10:13:35
ORD02770,DESP,19,SELL,11,192.03,BUY,2024-08-08 11:29:01
ORD01187,RBLX,12,SELL,122,105.35,BUY,2024-12-20 11:05:35
ORD00066,MSFT,39,BUY,235,13.85,SELL,2024-05-08 12:26:27
ORD02941,IRSA,1,SELL,117,49.22,BUY,2024-02-01 12:40:58
ORD01881,ROOT,22,SELL,435,306.0,BUY,2024-08-27 10:27:17
ORD00891,SPOT,35,BUY,197,195.94,SELL,2024-12-10 12:48:54
ORD03076,CAAP,27,BUY,299,64.23,SELL,2024-10-11 11:19:11
ORD03467,GOLD,18,BUY,33,366.57,SELL,2024-05-07 13:48:00
ORD01767,DUOL,33,BUY,79,331.81,SELL,2024-09-16 15:38:51
ORD02511,DIDI,15,SELL,431,475.34,BUY,2024-05-27 15:03:14
ORD02105,CVNA,36,BUY,406,307.76,SELL,2024-03-01 13:07:37
ORD02009,ETSY,6,BUY,315,293.6,SELL,2024-12-09 09:33:33
ORD00231,META,32,SELL,62,70.55,BUY,2024-03-04 13:06:17
ORD00504,IBM,7,SELL,354,295.29,BUY,2024-09-11 13:22:24
ORD02096,CVNA,19,BUY,330,288.93,SELL,2024-03-01 13:04:50
ORD02749,ARCO,11,SELL,411,463.52,BUY,2024-10-17 11:14:40
ORD00381,AMD,9,BUY,112,109.26,SELL,2024-04-24 10:48:19
ORD03036,AGRO,23,BUY,370,94.64,SELL,2024-05-06 15:37:35
ORD01526,LI,21,BUY,409,149.71,SELL,2024-10-30 09:40:51
ORD03044,CAAP,15,BUY,63,61.67,SELL,2024-10-11 10:31:19
ORD02116,CVNA,3,SELL,190,313.17,BUY,2024-03-01 10:12:30
ORD01005,ROKU,19,BUY,322,264.51,SELL,2024-05-15 10:50:03
ORD01958,PTON,37,BUY,428,49.1,SELL,2024-12-26 14:46:21
ORD00837,SNAP,3,SELL,135,422.61,BUY,2024-01-09 11:54:28
ORD02378,DASH,10,SELL,198,112.64,BUY,2024-12-25 14:57:25
ORD00375,AMD,25,SELL,411,120.51,BUY,2024-04-24 11:16:18
ORD02751,ARCO,4,BUY,370,436.89,SELL,2024-10-17 09:34:25
ORD02799,DESP,8,SELL,485,187.55,BUY,2024-08-08 11:14:34
ORD02937,IRSA,39,BUY,181,45.35,SELL,2024-02-01 12:31:10
ORD00940,SHOP,33,BUY,412,167.23,SELL,2024-03-29 11:43:53
ORD01322,SOFI,7,BUY,496,381.72,SELL,2024-05-08 10:30:20
ORD03556,KGC,38,SELL,83,101.36,BUY,2024-02-19 12:29:18
ORD03400,RENT,25,SELL,462,460.4,BUY,2024-12-19 13:23:10
ORD02506,DIDI,30,BUY,199,478.69,SELL,2024-05-27 09:58:44
ORD00530,CSCO,5,SELL,331,106.97,BUY,2024-12-17 14:18:55
ORD03047,CAAP,33,BUY,411,63.3,SELL,2024-10-11 12:54:55
ORD00637,ADBE,19,SELL,60,153.85,BUY,2024-01-17 14:52:41
ORD01270,HOOD,4,BUY,164,53.5,SELL,2024-07-02 14:42:20
ORD00186,TSLA,25,BUY,456,144.11,SELL,2024-12-23 10:01:27
ORD02507,DIDI,31,BUY,314,517.45,SELL,2024-05-27 15:23:47
ORD02625,STNE,7,BUY,163,327.21,SELL,2024-10-31 15:25:11
ORD02267,COMP,3,SELL,44,459.7,BUY,2024-10-14 10:36:36
ORD01798,DUOL,40,BUY,285,309.55,SELL,2024-09-16 11:17:17
ORD01442,NIO,36,BUY,145,118.03,SELL,2024-02-19 14:19:54
ORD01536,LI,35,SELL,87,174.76,BUY,2024-10-30 12:55:03
ORD01274,HOOD,25,BUY,152,60.92,SELL,2024-07-02 12:32:26
ORD00608,ADBE,31,SELL,273,153.25,BUY,2024-01-17 14:09:19
ORD01713,PENN,40,SELL,24,149.69,BUY,2024-10-15 10:22:58
ORD03971,BITF,35,BUY,137,266.87,SELL,2024-04-15 12:36:08
ORD02549,MELI,1,SELL,16,75.77,BUY,2024-02-16 13:09:45
ORD03251,BRKM,11,SELL,383,73.89,BUY,2024-09-05 14:12:19
ORD03631,HL,3,BUY,197,105.48,SELL,2024-07-10 11:49:04
ORD03348,MGLU,1,BUY,329,227.18,SELL,2024-12-31 10:51:00
ORD01978,FVRR,21,BUY,45,167.37,SELL,2024-04-05 15:03:40
ORD00159,AMZN,15,BUY,467,170.49,SELL,2024-06-10 13:21:15
ORD01749,CHGG,38,BUY,202,287.17,SELL,2024-01-08 14:53:29
ORD02321,ABNB,20,BUY,147,451.29,SELL,2024-11-06 12:49:22
ORD00903,SPOT,15,BUY,89,196.79,SELL,2024-12-10 13:02:00
ORD00353,INTC,12,SELL,24,72.34,BUY,2024-07-29 11:30:52
ORD01231,COIN,35,BUY,211,319.62,SELL,2024-09-23 13:36:13
ORD03480,GOLD,27,SELL,368,376.86,BUY,2024-05-07 13:06:47
ORD00445,ORCL,1,BUY,186,28.87,SELL,2024-07-10 12:43:59
ORD03916,MARA,5,BUY,413,134.09,SELL,2024-10-07 14:34:02
ORD00755,UBER,19,SELL,436,470.18,BUY,2024-03-12 10:13:05
ORD01738,CHGG,3,BUY,6,278.92,SELL,2024-01-08 14:52:07
ORD03960,HUT,19,BUY,499,361.32,SELL,2024-12-04 10:33:04
ORD00312,NFLX,38,SELL,37,286.1,BUY,2024-11-05 15:32:45
ORD00549,CSCO,39,SELL,456,97.67,BUY,2024-12-17 11:40:09
ORD02647,PAGS,19,SELL,181,76.21,BUY,2024-01-02 10:34:56
ORD02885,CEPU,40,BUY,356,405.83,SELL,2024-09-13 13:14:08
ORD00307,NFLX,37,BUY,419,279.18,SELL,2024-11-05 11:12:04
ORD00695,PYPL,35,SELL,336,101.14,BUY,2024-01-25 09:50:44
ORD01928,PTON,22,SELL,480,50.11,BUY,2024-12-26 12:12:47
ORD03071,CAAP,10,BUY,423,60.26,SELL,2024-10-11 15:33:29
ORD00750,UBER,17,SELL,68,512.33,BUY,2024-03-12 10:18:28
ORD01267,HOOD,3,SELL,220,60.7,BUY,2024-07-02 11:43:40
ORD02154,OPEN,20,BUY,335,439.36,SELL,2024-03-25 13:11:47
ORD02518,DIDI,32,BUY,221,488.09,SELL,2024-05-27 13:23:05
ORD00971,SQ,33,BUY,41,24.68,SELL,2024-02-08 09:53:47
ORD00014,AAPL,8,BUY,27,159.4,SELL,2024-08-27 12:12:10
ORD00874,TWTR,11,SELL,452,358.77,BUY,2024-04-15 13:23:07
ORD00809,SNAP,18,SELL,80,395.21,BUY,2024-01-09 15:25:16
ORD00515,IBM,34,BUY,62,288.02,SELL,2024-09-11 13:57:09
ORD03194,ITUB,23,BUY,233,105.63,SELL,2024-03-29 11:33:45
ORD00410,BABA,34,SELL,148,448.52,BUY,2024-01-30 15:21:01
ORD02381,DASH,2,SELL,397,123.48,BUY,2024-12-25 14:19:29
ORD03265,BRKM,16,SELL,42,75.34,BUY,2024-09-05 15:16:41
ORD00208,META,19,BUY,416,72.06,SELL,2024-03-04 10:05:27
ORD02111,CVNA,20,SELL,103,294.36,BUY,2024-03-01 09:56:21
ORD00459,ORCL,24,BUY,303,27.76,SELL,2024-07-10 15:58:25
ORD03581,AG,29,BUY,223,123.48,SELL,2024-11-12 09:41:57
ORD02407,GRAB,10,BUY,159,53.86,SELL,2024-07-18 14:04:46
ORD02900,CEPU,28,BUY,207,419.06,SELL,2024-09-13 11:49:07
ORD02459,SEA,35,SELL,445,359.85,BUY,2024-04-02 11:10:28
ORD02642,PAGS,27,BUY,11,72.99,SELL,2024-01-02 10:14:51
ORD01884,ROOT,23,BUY,227,317.92,SELL,2024-08-27 09:43:28
ORD01714,PENN,30,SELL,281,132.38,BUY,2024-10-15 09:33:18
ORD02590,NU,10,SELL,290,70.55,BUY,2024-09-06 11:18:14
ORD02230,RDFN,39,SELL,178,431.72,BUY,2024-10-30 13:28:36
ORD00553,CSCO,10,SELL,208,97.37,BUY,2024-12-17 10:44:36
ORD03709,FSM,6,SELL,295,134.09,BUY,2024-09-23 10:09:27
ORD03638,HL,6,BUY,307,114.74,SELL,2024-07-10 09:44:18
ORD01926,PTON,19,SELL,286,50.83,BUY,2024-12-26 14:27:46
ORD00635,ADBE,36,SELL,434,148.66,BUY,2024-01-17 12:37:57
ORD03676,CDE,2,SELL,448,518.78,BUY,2024-05-28 11:00:02
ORD00317,NFLX,4,SELL,311,281.12,BUY,2024-11-05 12:25:57
ORD03506,AEM,7,SELL,44,289.37,BUY,2024-02-09 13:49:13
ORD03524,KGC,17,SELL,490,97.53,BUY,2024-02-19 15:05:38
ORD01329,SOFI,15,SELL,214,381.67,BUY,2024-05-08 13:05:36
ORD00428,BABA,6,BUY,284,426.74,SELL,2024-01-30 13:10:24
ORD03209,BBD,19,SELL,374,160.2,BUY,2024-03-22 11:17:39
ORD00106,GOOGL,22,BUY,276,494.68,SELL,2024-03-18 10:30:52
ORD00143,AMZN,32,SELL,290,202.37,BUY,2024-06-10 15:19:09
ORD02185,EXPI,20,SELL,102,330.48,BUY,2024-02-14 14:10:54
ORD03269,BRKM,31,SELL,135,78.33,BUY,2024-09-05 14:36:16
ORD02237,RDFN,3,SELL,283,467.7,BUY,2024-10-30 11:52:21
ORD01950,PTON,31,SELL,150,52.67,BUY,2024-12-26 15:55:27
ORD03551,KGC,13,SELL,50,107.33,BUY,2024-02-19 10:43:16
ORD03725,EXK,34,SELL,386,407.25,BUY,2024-06-14 14:28:06
ORD02758,ARCO,21,BUY,185,434.89,SELL,2024-10-17 11:57:59
ORD03930,HUT,23,SELL,348,384.35,BUY,2024-12-04 10:10:11
ORD01952,PTON,5,BUY,328,48.94,SELL,2024-12-26 10:29:57
ORD02680,PAGS,1,BUY,429,71.75,SELL,2024-01-02 11:31:38
ORD02918,CEPU,9,SELL,481,449.27,BUY,2024-09-13 13:12:44
ORD02286,HOUS,11,BUY,451,223.03,SELL,2024-09-24 11:32:29
ORD01110,DOCU,3,SELL,485,59.96,BUY,2024-04-26 10:30:25
ORD02356,ABNB,23,BUY,279,433.11,SELL,2024-11-06 15:28:19
ORD00592,QCOM,38,SELL,327,489.53,BUY,2024-01-25 10:32:25
ORD03711,FSM,19,SELL,246,139.18,BUY,2024-09-23 12:34:39
ORD01577,BYND,27,SELL,277,408.26,BUY,2024-09-17 15:50:57
ORD02588,NU,3,SELL,47,72.28,BUY,2024-09-06 10:41:54
ORD00214,META,24,SELL,318,74.59,BUY,2024-03-04 14:41:07
ORD00779,LYFT,1,BUY,458,215.65,SELL,2024-09-02 14:14:19
ORD03032,AGRO,9,SELL,461,98.97,BUY,2024-05-06 11:21:26
ORD02466,SEA,29,BUY,413,321.05,SELL,2024-04-02 12:33:18
ORD02044,WMT,7,SELL,307,152.92,BUY,2024-02-23 12:35:16
ORD03288,SUZB,2,SELL,160,449.13,BUY,2024-02-05 11:16:17
ORD02299,HOUS,22,SELL,461,236.23,BUY,2024-09-24 13:51:07
ORD02502,DIDI,34,SELL,437,503.51,BUY,2024-05-27 15:55:55
ORD01568,BYND,20,BUY,361,370.83,SELL,2024-09-17 10:17:35
ORD03024,AGRO,28,SELL,97,90.35,BUY,2024-05-06 13:34:10
ORD03544,KGC,22,BUY,244,95.31,SELL,2024-02-19 09:37:48
ORD02354,ABNB,32,SELL,78,438.13,BUY,2024-11-06 12:40:53
ORD03609,HL,31,BUY,157,103.14,SELL,2024-07-10 09:52:55
ORD01344,SOFI,4,BUY,349,382.83,SELL,2024-05-08 14:17:14
ORD02014,ETSY,22,SELL,16,335.3,BUY,2024-12-09 14:05:51
ORD00274,NVDA,37,BUY,69,98.13,SELL,2024-11-05 12:14:55
ORD00072,MSFT,40,SELL,253,14.63,BUY,2024-05-08 13:40:46
ORD01088,DOCU,18,SELL,416,59.43,BUY,2024-04-26 13:00:00
ORD00395,AMD,22,BUY,445,107.57,SELL,2024-04-24 11:45:57
ORD00584,QCOM,3,BUY,11,449.89,SELL,2024-01-25 10:09:45
ORD03867,RIOT,6,SELL,57,364.4,BUY,2024-01-22 11:22:25
ORD02718,GLOB,1,SELL,182,51.47,BUY,2024-04-02 10:15:53
ORD03826,MAG,19,SELL,382,76.84,BUY,2024-12-16 13:54:39
ORD03649,CDE,5,BUY,223,499.98,SELL,2024-05-28 10:17:26
ORD02612,STNE,18,BUY,253,324.7,SELL,2024-10-31 14:01:07
ORD02319,HOUS,9,BUY,242,229.45,SELL,2024-09-24 14:36:54
ORD01764,DUOL,17,SELL,55,348.24,BUY,2024-09-16 14:23:50
ORD03011,AGRO,1,BUY,247,92.02,SELL,2024-05-06 11:35:48
ORD01260,HOOD,26,SELL,137,57.77,BUY,2024-07-02 13:47:48
ORD00527,CSCO,36,BUY,285,99.41,SELL,2024-12-17 14:49:15
ORD00378,AMD,4,BUY,62,102.5,SELL,2024-04-24 12:11:51
ORD01560,LI,38,SELL,5,162.01,BUY,2024-10-30 14:18:50
ORD02508,DIDI,28,SELL,387,494.76,BUY,2024-05-27 15:59:17
ORD01964,FVRR,13,SELL,125,192.46,BUY,2024-04-05 10:39:29
ORD03569,AG,27,BUY,1,134.7,SELL,2024-11-12 13:33:32
ORD00349,INTC,10,SELL,433,80.67,BUY,2024-07-29 13:43:46
ORD03140,PBR,32,SELL,451,290.24,BUY,2024-05-01 15:21:35
ORD01710,PENN,23,SELL,212,134.33,BUY,2024-10-15 13:28:22
ORD01051,ZM,17,SELL,52,290.35,BUY,2024-11-04 14:49:31
ORD00591,QCOM,13,SELL,289,489.87,BUY,2024-01-25 12:53:02
ORD00520,IBM,11,BUY,10,255.4,SELL,2024-09-11 12:12:07
ORD03673,CDE,33,BUY,435,467.96,SELL,2024-05-28 15:50:55
ORD02700,GLOB,14,SELL,73,49.4,BUY,2024-04-02 09:52:22
ORD01084,DOCU,29,BUY,13,57.2,SELL,2024-04-26 14:59:09
ORD02357,ABNB,30,SELL,40,434.31,BUY,2024-11-06 10:31:09
ORD03997,BITF,33,BUY,12,251.93,SELL,2024-04-15 13:06:29
ORD01810,UPST,5,BUY,5,458.67,SELL,2024-04-10 11:35:57
ORD03878,RIOT,4,SELL,359,358.14,BUY,2024-01-22 10:09:48
ORD00793,LYFT,40,SELL,121,242.59,BUY,2024-09-02 14:34:06
ORD03808,MAG,9,SELL,94,82.35,BUY,2024-12-16 14:05:04
ORD01981,FVRR,7,SELL,229,187.18,BUY,2024-04-05 15:59:48
ORD02556,MELI,31,BUY,448,75.49,SELL,2024-02-16 14:03:50
ORD02222,RDFN,6,SELL,334,457.47,BUY,2024-10-30 15:13:03
ORD01531,LI,40,BUY,238,151.65,SELL,2024-10-30 13:23:24
ORD01411,RIVN,26,BUY,212,180.69,SELL,2024-06-26 14:58:51
ORD02916,CEPU,15,SELL,119,428.05,BUY,2024-09-13 10:20:24
ORD03164,ITUB,8,BUY,299,101.19,SELL,2024-03-29 15:53:00
ORD00084,GOOGL,29,SELL,113,474.65,BUY,2024-03-18 12:40:15
ORD03137,PBR,13,BUY,347,265.24,SELL,2024-05-01 09:52:11
ORD00021,AAPL,9,BUY,31,164.44,SELL,2024-08-27 12:06:05
ORD02245,COMP,20,SELL,291,447.21,BUY,2024-10-14 10:54:16
ORD01563,BYND,6,SELL,33,378.6,BUY,2024-09-17 10:45:49
ORD00974,SQ,5,SELL,347,25.79,BUY,2024-02-08 09:45:13
ORD01711,PENN,29,BUY,341,132.22,SELL,2024-10-15 14:51:51
ORD02600,NU,27,BUY,8,65.87,SELL,2024-09-06 15:18:40
ORD01099,DOCU,13,SELL,223,52.05,BUY,2024-04-26 13:38:50
ORD02741,ARCO,32,SELL,73,464.38,BUY,2024-10-17 15:17:36
ORD00887,SPOT,22,BUY,187,188.64,SELL,2024-12-10 12:45:42
ORD02417,GRAB,35,SELL,231,57.23,BUY,2024-07-18 14:23:01
ORD03086,VALE,35,SELL,67,120.64,BUY,2024-05-31 15:48:51
ORD03363,RENT,16,SELL,234,442.15,BUY,2024-12-19 14:32:22
ORD00738,UBER,3,SELL,345,514.22,BUY,2024-03-12 13:49:25
ORD01454,NIO,26,SELL,269,116.84,BUY,2024-02-19 10:36:47
ORD02973,BIOX,19,SELL,325,109.25,BUY,2024-05-08 15:27:15
ORD03526,KGC,28,BUY,48,101.79,SELL,2024-02-19 09:36:16
ORD02127,OPEN,19,BUY,40,448.37,SELL,2024-03-25 13:31:02
ORD00907,SPOT,25,BUY,470,205.89,SELL,2024-12-10 13:36:51
ORD02400,DASH,28,BUY,45,112.95,SELL,2024-12-25 13:57:41
ORD02933,IRSA,22,BUY,73,45.83,SELL,2024-02-01 13:41:52
ORD00948,SHOP,10,BUY,325,144.21,SELL,2024-03-29 15:33:28
ORD02499,DIDI,13,SELL,299,542.67,BUY,2024-05-27 14:50:49
ORD02893,CEPU,30,BUY,102,435.96,SELL,2024-09-13 12:34:18
ORD00716,PYPL,3,BUY,425,96.95,SELL,2024-01-25 11:21:03
ORD02650,PAGS,9,SELL,396,72.91,BUY,2024-01-02 11:27:04
ORD00687,PYPL,1,SELL,193,98.25,BUY,2024-01-25 11:35:32
ORD03411,BEEF,39,SELL,391,238.63,BUY,2024-10-30 13:26:08
ORD02942,IRSA,23,BUY,165,47.47,SELL,2024-02-01 13:11:05
ORD03966,BITF,30,BUY,243,267.23,SELL,2024-04-15 12:07:36
ORD00886,SPOT,9,BUY,234,186.42,SELL,2024-12-10 10:53:17
ORD00918,SPOT,16,SELL,238,202.39,BUY,2024-12-10 12:29:08
ORD02463,SEA,23,SELL,16,363.49,BUY,2024-04-02 14:35:36
ORD03660,CDE,21,BUY,136,466.57,SELL,2024-05-28 13:32:52
ORD01266,HOOD,11,BUY,198,56.0,SELL,2024-07-02 14:33:24
ORD00484,IBM,28,SELL,49,271.22,BUY,2024-09-11 12:51:41
ORD02991,BIOX,39,BUY,419,103.11,SELL,2024-05-08 10:51:13
ORD03455,GOLD,24,BUY,415,327.47,SELL,2024-05-07 12:02:08
ORD00278,NVDA,19,SELL,80,89.32,BUY,2024-11-05 15:26:23
ORD00989,SQ,25,SELL,206,24.44,BUY,2024-02-08 11:38:03
ORD02085,CVNA,29,BUY,190,308.7,SELL,2024-03-01 12:23:19
ORD01246,HOOD,6,BUY,70,58.69,SELL,2024-07-02 13:23:47
ORD00572,QCOM,37,BUY,300,431.02,SELL,2024-01-25 12:08:54
ORD01436,RIVN,36,BUY,442,190.69,SELL,2024-06-26 14:58:31
ORD00994,SQ,19,BUY,411,26.18,SELL,2024-02-08 14:46:55
ORD03296,SUZB,11,BUY,125,397.99,SELL,2024-02-05 11:55:10
ORD02261,COMP,11,BUY,415,430.57,SELL,2024-10-14 10:21:11
ORD00586,QCOM,10,SELL,410,510.41,BUY,2024-01-25 11:20:29
ORD01350,SOFI,39,SELL,235,408.85,BUY,2024-05-08 10:19:06
ORD01008,ROKU,9,BUY,329,260.32,SELL,2024-05-15 14:23:17
ORD00675,CRM,12,SELL,452,105.11,BUY,2024-06-10 11:07:58
ORD00448,ORCL,14,SELL,330,32.94,BUY,2024-07-10 15:18:40
ORD03889,MARA,26,BUY,72,126.07,SELL,2024-10-07 13:53:28
ORD02995,BIOX,11,SELL,334,110.59,BUY,2024-05-08 15:56:18
ORD02065,WMT,9,SELL,477,150.29,BUY,2024-02-23 12:13:56
ORD03161,ITUB,9,BUY,66,103.67,SELL,2024-03-29 14:04:13
ORD02501,DIDI,11,SELL,416,515.44,BUY,2024-05-27 09:44:38
ORD01691,PENN,21,BUY,52,130.04,SELL,2024-10-15 15:24:28
ORD03298,SUZB,26,BUY,261,427.98,SELL,2024-02-05 12:52:02
ORD01248,HOOD,20,SELL,227,56.44,BUY,2024-07-02 09:43:41
ORD01986,FVRR,30,BUY,21,171.7,SELL,2024-04-05 13:37:05
ORD00295,NFLX,21,BUY,238,287.1,SELL,2024-11-05 11:25:33
ORD01548,LI,4,SELL,129,168.14,BUY,2024-10-30 10:37:10
ORD02013,ETSY,7,SELL,399,327.68,BUY,2024-12-09 14:40:56
ORD00589,QCOM,20,SELL,443,505.81,BUY,2024-01-25 10:36:17
ORD02130,OPEN,7,BUY,466,466.23,SELL,2024-03-25 15:05:46
ORD03062,CAAP,17,SELL,40,65.94,BUY,2024-10-11 15:15:59
ORD00426,BABA,8,BUY,424,391.26,SELL,2024-01-30 14:40:31
ORD01055,ZM,37,BUY,35,270.08,SELL,2024-11-04 11:29:02
ORD03321,MGLU,14,BUY,66,244.98,SELL,2024-12-31 10:43:26
ORD00557,CSCO,31,BUY,280,104.88,SELL,2024-12-17 09:54:36
ORD03533,KGC,21,SELL,246,109.31,BUY,2024-02-19 13:41:32
ORD02576,NU,18,BUY,130,69.09,SELL,2024-09-06 15:21:29
ORD03542,KGC,34,BUY,187,101.27,SELL,2024-02-19 10:18:41
ORD03539,KGC,19,SELL,364,101.1,BUY,2024-02-19 13:44:52
ORD02697,GLOB,20,SELL,348,50.74,BUY,2024-04-02 11:44:16
ORD01194,RBLX,33,SELL,363,96.36,BUY,2024-12-20 13:54:57
ORD01717,PENN,5,SELL,430,140.64,BUY,2024-10-15 09:43:57
ORD03157,PBR,34,BUY,187,283.75,SELL,2024-05-01 10:38:09
ORD03605,HL,15,BUY,15,109.33,SELL,2024-07-10 13:51:08
ORD03923,HUT,25,BUY,254,395.1,SELL,2024-12-04 12:02:07
ORD02458,SEA,34,SELL,148,368.18,BUY,2024-04-02 12:17:00
ORD01286,AFRM,33,SELL,200,434.18,BUY,2024-04-02 12:36:08
ORD03464,GOLD,3,SELL,385,383.54,BUY,2024-05-07 11:08:36
ORD02581,NU,7,SELL,117,73.07,BUY,2024-09-06 11:55:55
ORD03189,ITUB,17,BUY,474,106.19,SELL,2024-03-29 09:46:08
ORD02088,CVNA,23,BUY,424,294.54,SELL,2024-03-01 10:52:50
ORD01890,ROOT,25,BUY,20,285.65,SELL,2024-08-27 12:48:00
ORD01592,BYND,7,BUY,324,377.7,SELL,2024-09-17 15:52:37
ORD03525,KGC,8,BUY,198,103.69,SELL,2024-02-19 12:23:10
ORD02163,EXPI,27,SELL,440,367.26,BUY,2024-02-14 15:02:09
ORD03188,ITUB,14,SELL,431,105.14,BUY,2024-03-29 10:34:28
ORD02272,COMP,1,BUY,405,432.49,SELL,2024-10-14 11:32:26
ORD03217,BBD,35,SELL,65,167.83,BUY,2024-03-22 12:49:23
ORD01138,PLTR,29,BUY,57,104.16,SELL,2024-10-08 12:11:47
ORD03336,MGLU,34,SELL,295,255.73,BUY,2024-12-31 13:22:15
ORD03761,GPL,4,SELL,52,72.19,BUY,2024-11-20 12:17:49
ORD03781,GPL,11,SELL,203,74.63,BUY,2024-11-20 14:16:16
ORD01712,PENN,19,BUY,153,133.44,SELL,2024-10-15 11:08:45
ORD03619,HL,21,BUY,103,108.69,SELL,2024-07-10 12:52:17
ORD00454,ORCL,25,SELL,298,30.92,BUY,2024-07-10 10:50:59
ORD00914,SPOT,3,SELL,257,193.1,BUY,2024-12-10 14:20:36
ORD02670,PAGS,37,SELL,138,74.29,BUY,2024-01-02 11:53:00
ORD01200,RBLX,27,BUY,368,88.71,SELL,2024-12-20 11:11:59
ORD01275,HOOD,29,SELL,167,56.2,BUY,2024-07-02 11:35:13
ORD00038,AAPL,29,BUY,455,159.66,SELL,2024-08-27 10:35:41
ORD00975,SQ,36,SELL,129,24.79,BUY,2024-02-08 10:33:02
ORD00984,SQ,40,SELL,175,25.53,BUY,2024-02-08 10:25:06
ORD02663,PAGS,10,SELL,9,76.03,BUY,2024-01-02 13:10:07
ORD01419,RIVN,9,BUY,364,176.65,SELL,2024-06-26 15:59:09
ORD01561,BYND,15,SELL,231,392.15,BUY,2024-09-17 11:06:40
ORD00040,AAPL,31,SELL,76,163.09,BUY,2024-08-27 09:32:18
ORD01487,XPEV,20,SELL,6,370.42,BUY,2024-08-02 15:38:06
ORD02543,MELI,40,SELL,14,76.91,BUY,2024-02-16 12:20:24
ORD00170,TSLA,35,SELL,185,154.38,BUY,2024-12-23 15:51:57
ORD01356,SOFI,26,BUY,171,365.81,SELL,2024-05-08 15:34:35
ORD02388,DASH,15,BUY,332,109.29,SELL,2024-12-25 15:59:21
ORD03594,AG,14,BUY,221,139.4,SELL,2024-11-12 14:45:52
ORD02615,STNE,16,SELL,222,328.33,BUY,2024-10-31 12:58:14
ORD02754,ARCO,16,BUY,13,494.82,SELL,2024-10-17 12:32:54
ORD01641,DKNG,39,SELL,311,222.48,BUY,2024-07-10 15:18:37
ORD01291,AFRM,3,BUY,425,360.78,SELL,2024-04-02 10:29:26
ORD01381,LCID,4,SELL,146,232.44,BUY,2024-03-13 11:56:30
ORD01934,PTON,32,SELL,89,50.51,BUY,2024-12-26 15:46:25
ORD00580,QCOM,32,SELL,363,504.4,BUY,2024-01-25 11:35:29
ORD02031,ETSY,30,BUY,120,316.86,SELL,2024-12-09 10:20:02
ORD00893,SPOT,20,BUY,177,196.76,SELL,2024-12-10 12:44:08
ORD00781,LYFT,39,BUY,230,234.76,SELL,2024-09-02 15:18:41
ORD00160,AMZN,33,SELL,152,178.02,BUY,2024-06-10 10:33:59
ORD00003,AAPL,28,BUY,221,161.78,SELL,2024-08-27 14:57:29
ORD03214,BBD,14,BUY,119,147.59,SELL,2024-03-22 15:12:47
ORD03291,SUZB,25,SELL,55,451.14,BUY,2024-02-05 10:54:42
ORD00850,TWTR,17,BUY,9,354.03,SELL,2024-04-15 10:18:57
ORD02402,GRAB,18,SELL,68,58.45,BUY,2024-07-18 09:52:39
ORD01597,BYND,2,SELL,89,382.37,BUY,2024-09-17 14:09:09
ORD01777,DUOL,9,SELL,174,345.41,BUY,2024-09-16 11:56:36
ORD01914,ROOT,9,SELL,217,307.38,BUY,2024-08-27 15:07:38
ORD01044,ZM,1,BUY,85,290.13,SELL,2024-11-04 13:10:34
ORD01545,LI,37,BUY,279,163.06,SELL,2024-10-30 14:37:51
ORD03718,FSM,31,BUY,198,129.45,SELL,2024-09-23 11:54:21
ORD00054,MSFT,9,SELL,235,13.73,BUY,2024-05-08 13:24:32
ORD03853,RIOT,16,SELL,257,331.06,BUY,2024-01-22 09:31:39
ORD01912,ROOT,36,BUY,134,285.74,SELL,2024-08-27 13:12:33
ORD02823,VIST,2,SELL,161,315.81,BUY,2024-04-09 11:27:23
ORD02674,PAGS,2,SELL,81,73.54,BUY,2024-01-02 12:48:25
